6.917390000021652929e-310,6.917390000021652929e-310,8.326382401688059646e-316,8.326382401688059646e-316,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277755689363989e-311,6.917244409102982383e-310,6.917243808499787440e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.323277794647428295e-311,6.917244471435885272e-310,6.917243792644232734e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277800135509489e-311,6.917244480216815183e-310,6.917243809174483486e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277885715584399e-311,6.917244617144935039e-310,6.917243808485558350e-310,4.323277631333040931e-311,6.917244210132865490e-310,6.917243792487712737e-310
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277802746152362e-311,6.917244484393843779e-310,6.917243792637118189e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.323277794736360112e-311,6.917244471578176178e-310,6.917243792537514554e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277885721513187e-311,6.917244617154421099e-310,6.917243808556703803e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277411167507831e-311,6.917243857868012530e-310,6.917243792505499100e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277900650200742e-311,6.917244641040321187e-310,6.917243792605102735e-310
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277779044835200e-311,6.917244446471736319e-310,6.917243809227842576e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277885727441975e-311,6.917244617163907160e-310,6.917243808613620165e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277638072096340e-311
6.917244220915354145e-310,6.917243792548186372e-310,4.323277743564993040e-311,6.917244389703988865e-310,6.917243791806297399e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277619131595741e-311,6.917244190610553186e-310,6.917243809099780760e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277629989182374e-311,6.917244207982691799e-310,6.917243792647790006e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.323277900660082055e-311,6.917244641056131288e-310,6.917243791731594673e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277801560394812e-311
6.917244482496631699e-310,6.917243808620734710e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277747622260124e-311,6.917244396195616199e-310,6.917243808638521074e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277900679844681e-311,6.917244641087751489e-310,6.917243791820526489e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277788100070357e-311,6.917244460960112571e-310,6.917243846921494081e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277885745228338e-311,6.917244617192365341e-310,6.917243808663421982e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277816275646008e-311,6.917244506041033612e-310,6.917243846917936808e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277769131902081e-311,6.917244430611043330e-310,6.917243847092243168e-310,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277432189012931e-311,6.917243891502420689e-310,6.917243809185155304e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277802827179128e-311,6.917244484523486604e-310,6.917243846939280444e-310,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277669470956265e-311,6.917244271153530024e-310,6.917243809202941667e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.323277387802155308e-311,6.917243820483448493e-310,6.917243792494827283e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277919904927092e-311,6.917244671847883346e-310,6.917243847056670442e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277678917491413e-311,6.917244286267986261e-310,6.917243809081994397e-310,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277488059932425e-311,6.917243980895891880e-310,6.917243809089108943e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277919908879617e-311,6.917244671854207387e-310,6.917243847081571350e-310,4.323277628933858155e-311,6.917244206294173048e-310,6.917243792569530008e-310,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277936606322184e-311,6.917244698570115494e-310,6.917243827121319258e-310,4.323277816301337421e-311,6.917244506082139874e-310,6.917243847074456805e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277743598589504e-311,6.917244389757743207e-310,6.917243846999754079e-310
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277936610274709e-311,6.917244698576439534e-310,6.917243827160449257e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277936604345921e-311,6.917244698566953474e-310,6.917243827213808347e-310,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.323277936612250971e-311,6.917244698579601554e-310,6.917243827636333287e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277813542474855e-311,6.917244501667959768e-310,6.917243792501941828e-310,4.323277936614227234e-311,6.917244698582763574e-310,6.917243827543844199e-310,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.323277738873345668e-311,6.917244382197353068e-310,6.917243846925051354e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277936616203496e-311,6.917244698585925594e-310,6.917243827639890560e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277457074111380e-311,6.917243931318578209e-310,6.917243809213613485e-310
4.323277936618179759e-311,6.917244698589087614e-310,6.917243827618546924e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277416558752159e-311,6.917243866494003454e-310,6.917243792654904552e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277936620156022e-311,6.917244698592249635e-310,6.917243827494042381e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277936622132284e-311,6.917244698595411655e-310,6.917243827607875106e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277420185193999e-311,6.917243872296310399e-310,6.917243792583759099e-310,4.323277382258738762e-311,6.917243811613982019e-310,6.917243792480598192e-310,4.323277936624108547e-311,6.917244698598573675e-310
6.917243827561630562e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277936626084809e-311,6.917244698601735695e-310,6.917243827686135105e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277433716663908e-311,6.917243893946662252e-310,6.917243809210056213e-310
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277936628061072e-311,6.917244698604897715e-310,6.917243827622104197e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277936630037335e-311,6.917244698608059735e-310,6.917243827604317834e-310,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.323277753632074640e-311,6.917244405811319424e-310,6.917243847003311352e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277936632013597e-311,6.917244698611221755e-310,6.917243827565187834e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.323277936633989860e-311,6.917244698614383776e-310,6.917243827586531470e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277936608298446e-311,6.917244698573277514e-310,6.917243827110647440e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277936635966122e-311,6.917244698617545796e-310,6.917243827558073289e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277936637942385e-311,6.917244698620707816e-310,6.917243827629218742e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277403323721638e-311,6.917243845317954621e-310,6.917243792580201826e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277936639918647e-311
6.917244698623869836e-310,6.917243827572302380e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277936641894910e-311,6.917244698627031856e-310,6.917243827504714199e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.323277936643871173e-311,6.917244698630193876e-310,6.917243827533172381e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.561999991536140442e+01,9.970000050961971283e+00,1.016000002622604370e+01,1.016000002622604370e+01,9.519999958574771881e+00,1.014000002294778824e+01,8.371999979019165039e+01,8.876000016927719116e+01,8.938000082969665527e+01,8.712000012397766113e+01,7.069000005722045898e+01,1.854000009596347809e+01,8.371999979019165039e+01,8.876000016927719116e+01,8.940000087022781372e+01,8.955000042915344238e+01,8.972000002861022949e+01,8.964000046253204346e+01,8.972000062465667725e+01
3.491000011563301086e+01,1.000000003725290298e+01,1.000000000000000000e+01,1.000000000000000000e+01,9.999999888241291046e+00,1.000000000000000000e+01,8.297999948263168335e+01,8.860999941825866699e+01,8.869999974966049194e+01,8.726999938488006592e+01,7.041000038385391235e+01,1.838000006973743439e+01,8.297999948263168335e+01,8.860999941825866699e+01,8.870000004768371582e+01,8.918999999761581421e+01,8.943000078201293945e+01,8.926000058650970459e+01,8.924000054597854614e+01
